小红书ID,粉丝数量
6199244392,4246.0
1088496423,34000.0
266920083,10000.0
151989734,1990.0
2620664998,39000.0
739914697,51000.0
7113752078,3497.0
4293069836,21000.0
2647955470,1956.0
小红书ID,粉丝数量
Sss314,12000.0
953318005,2002.0
2620071121,6275.0
bobonaicha,51000.0
386014208,22000.0
YanX77,22000.0
841222914,94000.0
622474876,2350.0
754090168,6397.0
shiduoduojiaya,2779.0
tiantian1226,26000.0
1680495653,4208.0
